date,name,point
2365,2018-08-19,바닷마을 다이어리,8.74
2366,2018-08-19,"부르고뉴, 와인에서 찾은 인생",8.71
2367,2018-08-19,블레이드 2,8.69
2368,2018-08-19,앤트맨과 와스프,8.67
2369,2018-08-19,걸어도 걸어도,8.64
2370,2018-08-19,몬스터 호텔 3,8.62
2371,2018-08-19,안경,8.6
2372,2018-08-19,캐롤,8.53
2373,2018-08-19,신은 죽지 않았다 3: 어둠 속의 빛,8.5
2374,2018-08-19,이별의 아침에 약속의 꽃을 장식하자,8.48
2375,2018-08-19,시카리오: 데이 오브 솔다도,8.48
2376,2018-08-19,"오늘 밤, 로맨스 극장에서",8.46
2377,2018-08-19,500일의 썸머,8.39
2378,2018-08-19,카모메 식당,8.37
2379,2018-08-19,노인을 위한 나라는 없다,8.19
2380,2018-08-19,마녀,8.19
2381,2018-08-19,나의 산티아고,8.13
2382,2018-08-19,고양이를 빌려드립니다,8.08
2383,2018-08-19,아이 엠 러브,7.94
2384,2018-08-19,파리로 가는 길,7.9
2385,2018-08-19,스카이스크래퍼,7.84
2386,2018-08-19,한여름의 판타지아,7.83
2387,2018-08-19,세 번째 살인,7.77
2388,2018-08-19,신과함께-인과 연,7.73
2389,2018-08-19,독전,7.58
2390,2018-08-19,콜 미 바이 유어 네임,7.55
2391,2018-08-19,킬링 디어,7.17
2392,2018-08-19,메가로돈,6.88
2393,2018-08-19,공작,6.83
2394,2018-08-19,"안녕, 나의 소녀",6.57
2395,2018-08-19,목격자,5.9
2396,2018-08-19,인랑,3.87
2397,2018-08-20,당갈,9.53
2398,2018-08-20,허스토리,9.35
2399,2018-08-20,"지금, 만나러 갑니다",9.34
2400,2018-08-20,명탐정 코난 : 제로의 집행인,9.29
2401,2018-08-20,인크레더블 2,9.27
2402,2018-08-20,극장판 헬로카봇 : 백악기 시대,9.24
2403,2018-08-20,어느 가족,9.22
2404,2018-08-20,눈길,9.15
2405,2018-08-20,미션 임파서블: 폴아웃,9.15
2406,2018-08-20,맘마미아!2,9.09
2407,2018-08-20,러브 오브 시베리아,9.02
2408,2018-08-20,어벤져스: 인피니티 워,8.95
2409,2018-08-20,바르다가 사랑한 얼굴들,8.9
2410,2018-08-20,소공녀,8.89
2411,2018-08-20,극장판 도라에몽: 진구의 보물섬,8.82
2412,2018-08-20,신비아파트: 금빛 도깨비와 비밀의 동굴,8.76
2413,2018-08-20,바닷마을 다이어리,8.74
2414,2018-08-20,"부르고뉴, 와인에서 찾은 인생",8.72
2415,2018-08-20,블레이드 2,8.69
2416,2018-08-20,앤트맨과 와스프,8.66
2417,2018-08-20,걸어도 걸어도,8.64
2418,2018-08-20,몬스터 호텔 3,8.62
2419,2018-08-20,안경,8.6
2420,2018-08-20,캐롤,8.53
2421,2018-08-20,신은 죽지 않았다 3: 어둠 속의 빛,8.51
2422,2018-08-20,시카리오: 데이 오브 솔다도,8.48
2423,2018-08-20,이별의 아침에 약속의 꽃을 장식하자,8.46
2424,2018-08-20,"오늘 밤, 로맨스 극장에서",8.46
2425,2018-08-20,500일의 썸머,8.39
2426,2018-08-20,카모메 식당,8.37
2427,2018-08-20,노인을 위한 나라는 없다,8.2
2428,2018-08-20,마녀,8.19
2429,2018-08-20,나의 산티아고,8.13
2430,2018-08-20,고양이를 빌려드립니다,8.08
2431,2018-08-20,아이 엠 러브,7.93
2432,2018-08-20,파리로 가는 길,7.9
2433,2018-08-20,한여름의 판타지아,7.83
2434,2018-08-20,스카이스크래퍼,7.83
2435,2018-08-20,세 번째 살인,7.77
2436,2018-08-20,신과함께-인과 연,7.73
2437,2018-08-20,독전,7.58
2438,2018-08-20,콜 미 바이 유어 네임,7.55
2439,2018-08-20,킬링 디어,7.17
2440,2018-08-20,메가로돈,6.85
2441,2018-08-20,공작,6.84
2442,2018-08-20,"안녕, 나의 소녀",6.57
2443,2018-08-20,목격자,5.86
2444,2018-08-20,인랑,3.87
2445,2018-08-21,당갈,9.52
2446,2018-08-21,허스토리,9.35
2447,2018-08-21,"지금, 만나러 갑니다",9.34
2448,2018-08-21,명탐정 코난 : 제로의 집행인,9.28
2449,2018-08-21,인크레더블 2,9.27
2450,2018-08-21,극장판 헬로카봇 : 백악기 시대,9.25
2451,2018-08-21,어느 가족,9.23
2452,2018-08-21,러빙 빈센트,9.19
2453,2018-08-21,내 사랑,9.18
2454,2018-08-21,눈길,9.15
2455,2018-08-21,미션 임파서블: 폴아웃,9.14
2456,2018-08-21,맘마미아!2,9.09
2457,2018-08-21,어벤져스: 인피니티 워,8.95
2458,2018-08-21,바르다가 사랑한 얼굴들,8.91
2459,2018-08-21,소공녀,8.89
2460,2018-08-21,극장판 도라에몽: 진구의 보물섬,8.82
2461,2018-08-21,신비아파트: 금빛 도깨비와 비밀의 동굴,8.77
2462,2018-08-21,바닷마을 다이어리,8.74
2463,2018-08-21,"부르고뉴, 와인에서 찾은 인생",8.72
2464,2018-08-21,블레이드 2,8.69
2465,2018-08-21,앤트맨과 와스프,8.66
2466,2018-08-21,걸어도 걸어도,8.64
2467,2018-08-21,몬스터 호텔 3,8.62
2468,2018-08-21,안경,8.6
2469,2018-08-21,캐롤,8.53
2470,2018-08-21,신은 죽지 않았다 3: 어둠 속의 빛,8.49
2471,2018-08-21,시카리오: 데이 오브 솔다도,8.47
2472,2018-08-21,이별의 아침에 약속의 꽃을 장식하자,8.47
2473,2018-08-21,"오늘 밤, 로맨스 극장에서",8.46
2474,2018-08-21,500일의 썸머,8.39
2475,2018-08-21,카모메 식당,8.37
2476,2018-08-21,노인을 위한 나라는 없다,8.2
2477,2018-08-21,마녀,8.2
2478,2018-08-21,나의 산티아고,8.13
2479,2018-08-21,고양이를 빌려드립니다,8.08
2480,2018-08-21,아이 엠 러브,7.91
2481,2018-08-21,파리로 가는 길,7.9
2482,2018-08-21,한여름의 판타지아,7.83
2483,2018-08-21,세 번째 살인,7.77
2484,2018-08-21,신과함께-인과 연,7.73
2485,2018-08-21,독전,7.58
2486,2018-08-21,콜 미 바이 유어 네임,7.55
2487,2018-08-21,킬링 디어,7.18
2488,2018-08-21,공작,6.85
2489,2018-08-21,메가로돈,6.8
2490,2018-08-21,"안녕, 나의 소녀",6.57
2491,2018-08-21,목격자,5.8
2492,2018-08-21,인랑,3.87
2493,2018-08-22,당갈,9.52
2494,2018-08-22,허스토리,9.35
2495,2018-08-22,다시 태어나도 우리,9.34
2496,2018-08-22,"지금, 만나러 갑니다",9.34
2497,2018-08-22,명탐정 코난 : 제로의 집행인,9.27
2498,2018-08-22,인크레더블 2,9.27
2499,2018-08-22,극장판 헬로카봇 : 백악기 시대,9.24
2500,2018-08-22,어느 가족,9.23
2501,2018-08-22,러빙 빈센트,9.19
2502,2018-08-22,내 사랑,9.18
2503,2018-08-22,미션 임파서블: 폴아웃,9.15
2504,2018-08-22,너의 결혼식,9.12
2505,2018-08-22,맘마미아!2,9.09
2506,2018-08-22,어벤져스: 인피니티 워,8.95
2507,2018-08-22,바르다가 사랑한 얼굴들,8.91
2508,2018-08-22,소공녀,8.89
2509,2018-08-22,극장판 도라에몽: 진구의 보물섬,8.78
2510,2018-08-22,신비아파트: 금빛 도깨비와 비밀의 동굴,8.77
2511,2018-08-22,바닷마을 다이어리,8.74
2512,2018-08-22,"부르고뉴, 와인에서 찾은 인생",8.7
2513,2018-08-22,블레이드 2,8.69
2514,2018-08-22,앤트맨과 와스프,8.66
2515,2018-08-22,걸어도 걸어도,8.64
2516,2018-08-22,몬스터 호텔 3,8.62
2517,2018-08-22,안경,8.6
2518,2018-08-22,캐롤,8.53
2519,2018-08-22,시카리오: 데이 오브 솔다도,8.48
2520,2018-08-22,신은 죽지 않았다 3: 어둠 속의 빛,8.48
2521,2018-08-22,이별의 아침에 약속의 꽃을 장식하자,8.45
2522,2018-08-22,500일의 썸머,8.39
2523,2018-08-22,카모메 식당,8.37
2524,2018-08-22,노인을 위한 나라는 없다,8.2
2525,2018-08-22,나의 산티아고,8.13
2526,2018-08-22,고양이를 빌려드립니다,8.08
2527,2018-08-22,아이 엠 러브,7.91
2528,2018-08-22,파리로 가는 길,7.9
2529,2018-08-22,한여름의 판타지아,7.83
2530,2018-08-22,스카이스크래퍼,7.82
2531,2018-08-22,세 번째 살인,7.77
2532,2018-08-22,신과함께-인과 연,7.73
2533,2018-08-22,독전,7.58
2534,2018-08-22,콜 미 바이 유어 네임,7.55
2535,2018-08-22,킬링 디어,7.17
2536,2018-08-22,공작,6.84
2537,2018-08-22,메가로돈,6.78
2538,2018-08-22,"안녕, 나의 소녀",6.57
2539,2018-08-22,목격자,5.76
2540,2018-08-22,인랑,3.86
2541,2018-08-23,당갈,9.52
2542,2018-08-23,허스토리,9.35
2543,2018-08-23,"지금, 만나러 갑니다",9.34
2544,2018-08-23,인크레더블 2,9.27
2545,2018-08-23,명탐정 코난 : 제로의 집행인,9.26
2546,2018-08-23,극장판 헬로카봇 : 백악기 시대,9.24
2547,2018-08-23,어느 가족,9.23
2548,2018-08-23,러빙 빈센트,9.19
2549,2018-08-23,내 사랑,9.18
2550,2018-08-23,미션 임파서블: 폴아웃,9.15
2551,2018-08-23,너의 결혼식,9.13
2552,2018-08-23,맘마미아!2,9.09
2553,2018-08-23,어벤져스: 인피니티 워,8.95
2554,2018-08-23,바르다가 사랑한 얼굴들,8.91
2555,2018-08-23,소공녀,8.89
2556,2018-08-23,극장판 도라에몽: 진구의 보물섬,8.77
2557,2018-08-23,신비아파트: 금빛 도깨비와 비밀의 동굴,8.76
2558,2018-08-23,바닷마을 다이어리,8.74
2559,2018-08-23,"부르고뉴, 와인에서 찾은 인생",8.7
2560,2018-08-23,블레이드 2,8.69
2561,2018-08-23,앤트맨과 와스프,8.66
2562,2018-08-23,걸어도 걸어도,8.64
2563,2018-08-23,몬스터 호텔 3,8.62
2564,2018-08-23,안경,8.6
2565,2018-08-23,캐롤,8.53
2566,2018-08-23,시카리오: 데이 오브 솔다도,8.48
2567,2018-08-23,이별의 아침에 약속의 꽃을 장식하자,8.46
2568,2018-08-23,신은 죽지 않았다 3: 어둠 속의 빛,8.43
2569,2018-08-23,500일의 썸머,8.39
2570,2018-08-23,카모메 식당,8.37
2571,2018-08-23,노인을 위한 나라는 없다,8.2
2572,2018-08-23,나의 산티아고,8.13
2573,2018-08-23,고양이를 빌려드립니다,8.08
2574,2018-08-23,아이 엠 러브,7.9
2575,2018-08-23,파리로 가는 길,7.9
2576,2018-08-23,한여름의 판타지아,7.83
2577,2018-08-23,스카이스크래퍼,7.82
2578,2018-08-23,세 번째 살인,7.77
2579,2018-08-23,신과함께-인과 연,7.73
2580,2018-08-23,독전,7.58
2581,2018-08-23,콜 미 바이 유어 네임,7.55
2582,2018-08-23,킬링 디어,7.17
2583,2018-08-23,공작,6.84
2584,2018-08-23,메가로돈,6.77
2585,2018-08-23,"안녕, 나의 소녀",6.57
2586,2018-08-23,목격자,5.74
2587,2018-08-23,인랑,3.87
2588,2018-08-24,당갈,9.52
2589,2018-08-24,허스토리,9.35
2590,2018-08-24,"지금, 만나러 갑니다",9.34
2591,2018-08-24,인크레더블 2,9.27
2592,2018-08-24,명탐정 코난 : 제로의 집행인,9.26
2593,2018-08-24,극장판 헬로카봇 : 백악기 시대,9.24
2594,2018-08-24,어느 가족,9.23
2595,2018-08-24,러빙 빈센트,9.19
2596,2018-08-24,내 사랑,9.17
2597,2018-08-24,미션 임파서블: 폴아웃,9.14
2598,2018-08-24,맘마미아!2,9.08
2599,2018-08-24,너의 결혼식,9.06
2600,2018-08-24,파리넬리,9.05
2601,2018-08-24,어벤져스: 인피니티 워,8.95
2602,2018-08-24,5일의 마중,8.94
2603,2018-08-24,바르다가 사랑한 얼굴들,8.91
2604,2018-08-24,소공녀,8.89
2605,2018-08-24,극장판 도라에몽: 진구의 보물섬,8.76
2606,2018-08-24,신비아파트: 금빛 도깨비와 비밀의 동굴,8.76
2607,2018-08-24,바닷마을 다이어리,8.74
2608,2018-08-24,"부르고뉴, 와인에서 찾은 인생",8.7
2609,2018-08-24,블레이드 2,8.69
2610,2018-08-24,앤트맨과 와스프,8.66
2611,2018-08-24,걸어도 걸어도,8.64
2612,2018-08-24,몬스터 호텔 3,8.61
2613,2018-08-24,안경,8.6
2614,2018-08-24,캐롤,8.53
2615,2018-08-24,시카리오: 데이 오브 솔다도,8.48
2616,2018-08-24,이별의 아침에 약속의 꽃을 장식하자,8.46
2617,2018-08-24,500일의 썸머,8.39
2618,2018-08-24,카모메 식당,8.37
2619,2018-08-24,신은 죽지 않았다 3: 어둠 속의 빛,8.37
2620,2018-08-24,노인을 위한 나라는 없다,8.2
2621,2018-08-24,고양이를 빌려드립니다,8.08
2622,2018-08-24,파리로 가는 길,7.9
2623,2018-08-24,아이 엠 러브,7.9
2624,2018-08-24,한여름의 판타지아,7.83
2625,2018-08-24,세 번째 살인,7.77
2626,2018-08-24,신과함께-인과 연,7.73
2627,2018-08-24,독전,7.58
2628,2018-08-24,콜 미 바이 유어 네임,7.55
2629,2018-08-24,킬링 디어,7.17
2630,2018-08-24,공작,6.85
2631,2018-08-24,메가로돈,6.75
2632,2018-08-24,"안녕, 나의 소녀",6.57
2633,2018-08-24,목격자,5.71
2634,2018-08-24,인랑,3.87
2635,2018-08-25,당갈,9.52
2636,2018-08-25,허스토리,9.35
2637,2018-08-25,"지금, 만나러 갑니다",9.34
2638,2018-08-25,인크레더블 2,9.27
2639,2018-08-25,명탐정 코난 : 제로의 집행인,9.25
2640,2018-08-25,극장판 헬로카봇 : 백악기 시대,9.24
2641,2018-08-25,어느 가족,9.23
2642,2018-08-25,러빙 빈센트,9.19
2643,2018-08-25,내 사랑,9.17
2644,2018-08-25,미션 임파서블: 폴아웃,9.14
2645,2018-08-25,맘마미아!2,9.08
2646,2018-08-25,파리넬리,9.05
2647,2018-08-25,너의 결혼식,9.01
2648,2018-08-25,어벤져스: 인피니티 워,8.96
2649,2018-08-25,5일의 마중,8.94
2650,2018-08-25,바르다가 사랑한 얼굴들,8.91
2651,2018-08-25,소공녀,8.89
2652,2018-08-25,신비아파트: 금빛 도깨비와 비밀의 동굴,8.77
2653,2018-08-25,극장판 도라에몽: 진구의 보물섬,8.75
2654,2018-08-25,바닷마을 다이어리,8.74
2655,2018-08-25,"부르고뉴, 와인에서 찾은 인생",8.7
2656,2018-08-25,앤트맨과 와스프,8.66
2657,2018-08-25,걸어도 걸어도,8.64
2658,2018-08-25,몬스터 호텔 3,8.61
2659,2018-08-25,안경,8.6
2660,2018-08-25,아비정전,8.51
2661,2018-08-25,시카리오: 데이 오브 솔다도,8.48
2662,2018-08-25,이별의 아침에 약속의 꽃을 장식하자,8.47
2663,2018-08-25,나를 차버린 스파이,8.43
2664,2018-08-25,500일의 썸머,8.38
2665,2018-08-25,카모메 식당,8.37
2666,2018-08-25,신은 죽지 않았다 3: 어둠 속의 빛,8.36
2667,2018-08-25,노인을 위한 나라는 없다,8.2
2668,2018-08-25,고양이를 빌려드립니다,8.08
2669,2018-08-25,파리로 가는 길,7.9
2670,2018-08-25,아이 엠 러브,7.9
2671,2018-08-25,한여름의 판타지아,7.83
2672,2018-08-25,세 번째 살인,7.78
2673,2018-08-25,신과함께-인과 연,7.73
2674,2018-08-25,독전,7.58
2675,2018-08-25,콜 미 바이 유어 네임,7.55
2676,2018-08-25,킬링 디어,7.18
2677,2018-08-25,공작,6.85
2678,2018-08-25,메가로돈,6.75
2679,2018-08-25,목격자,5.68
2680,2018-08-25,인랑,3.87
2681,2018-08-26,당갈,9.52
2682,2018-08-26,허스토리,9.35
2683,2018-08-26,"지금, 만나러 갑니다",9.34
2684,2018-08-26,인크레더블 2,9.27
2685,2018-08-26,극장판 헬로카봇 : 백악기 시대,9.24
2686,2018-08-26,명탐정 코난 : 제로의 집행인,9.23
2687,2018-08-26,어느 가족,9.23
2688,2018-08-26,러빙 빈센트,9.19
2689,2018-08-26,내 사랑,9.17
2690,2018-08-26,미션 임파서블: 폴아웃,9.14
2691,2018-08-26,맘마미아!2,9.08
2692,2018-08-26,파리넬리,9.05
2693,2018-08-26,너의 결혼식,8.97
2694,2018-08-26,어벤져스: 인피니티 워,8.95
2695,2018-08-26,5일의 마중,8.94
2696,2018-08-26,바르다가 사랑한 얼굴들,8.91
2697,2018-08-26,소공녀,8.88
2698,2018-08-26,극장판 도라에몽: 진구의 보물섬,8.77
2699,2018-08-26,신비아파트: 금빛 도깨비와 비밀의 동굴,8.76
2700,2018-08-26,바닷마을 다이어리,8.74
2701,2018-08-26,"부르고뉴, 와인에서 찾은 인생",8.7
2702,2018-08-26,앤트맨과 와스프,8.66
2703,2018-08-26,걸어도 걸어도,8.64
2704,2018-08-26,안경,8.6
2705,2018-08-26,몬스터 호텔 3,8.6
2706,2018-08-26,아비정전,8.51
2707,2018-08-26,시카리오: 데이 오브 솔다도,8.48
2708,2018-08-26,이별의 아침에 약속의 꽃을 장식하자,8.48
2709,2018-08-26,나를 차버린 스파이,8.39
2710,2018-08-26,500일의 썸머,8.39
2711,2018-08-26,카모메 식당,8.37
2712,2018-08-26,신은 죽지 않았다 3: 어둠 속의 빛,8.36
2713,2018-08-26,노인을 위한 나라는 없다,8.21
2714,2018-08-26,고양이를 빌려드립니다,8.08
2715,2018-08-26,파리로 가는 길,7.9
2716,2018-08-26,아이 엠 러브,7.89
2717,2018-08-26,한여름의 판타지아,7.83
2718,2018-08-26,세 번째 살인,7.78
2719,2018-08-26,신과함께-인과 연,7.73
2720,2018-08-26,콜 미 바이 유어 네임,7.55
2721,2018-08-26,킬링 디어,7.16
2722,2018-08-26,공작,6.86
2723,2018-08-26,메가로돈,6.73
2724,2018-08-26,목격자,5.66
2725,2018-08-26,인랑,3.87
2726,2018-08-27,당갈,9.52
2727,2018-08-27,허스토리,9.35
2728,2018-08-27,"지금, 만나러 갑니다",9.34
2729,2018-08-27,인크레더블 2,9.27
2730,2018-08-27,1987,9.25
2731,2018-08-27,극장판 헬로카봇 : 백악기 시대,9.24
2732,2018-08-27,명탐정 코난 : 제로의 집행인,9.23
2733,2018-08-27,어느 가족,9.22
2734,2018-08-27,러빙 빈센트,9.19
2735,2018-08-27,내 사랑,9.17
2736,2018-08-27,미션 임파서블: 폴아웃,9.14
2737,2018-08-27,맘마미아!2,9.07
2738,2018-08-27,어벤져스: 인피니티 워,8.95
2739,2018-08-27,너의 결혼식,8.94
2740,2018-08-27,그것만이 내 세상,8.92
2741,2018-08-27,바르다가 사랑한 얼굴들,8.91
2742,2018-08-27,소공녀,8.88
2743,2018-08-27,비포 선라이즈,8.88
2744,2018-08-27,극장판 도라에몽: 진구의 보물섬,8.78
2745,2018-08-27,신비아파트: 금빛 도깨비와 비밀의 동굴,8.76
2746,2018-08-27,바닷마을 다이어리,8.74
2747,2018-08-27,"부르고뉴, 와인에서 찾은 인생",8.71
2748,2018-08-27,앤트맨과 와스프,8.66
2749,2018-08-27,걸어도 걸어도,8.64
2750,2018-08-27,안경,8.6
2751,2018-08-27,몬스터 호텔 3,8.59
2752,2018-08-27,아비정전,8.51
2753,2018-08-27,이별의 아침에 약속의 꽃을 장식하자,8.49
2754,2018-08-27,시카리오: 데이 오브 솔다도,8.48
2755,2018-08-27,탐정: 리턴즈,8.44
2756,2018-08-27,나를 차버린 스파이,8.38
2757,2018-08-27,카모메 식당,8.38
2758,2018-08-27,신은 죽지 않았다 3: 어둠 속의 빛,8.37
2759,2018-08-27,노인을 위한 나라는 없다,8.2
2760,2018-08-27,고양이를 빌려드립니다,8.08
2761,2018-08-27,파리로 가는 길,7.9
2762,2018-08-27,아이 엠 러브,7.89
2763,2018-08-27,한여름의 판타지아,7.83
2764,2018-08-27,세 번째 살인,7.78
2765,2018-08-27,신과함께-인과 연,7.73
2766,2018-08-27,콜 미 바이 유어 네임,7.55
2767,2018-08-27,킬링 디어,7.16
2768,2018-08-27,공작,6.87
2769,2018-08-27,메가로돈,6.73
2770,2018-08-27,조선명탐정: 흡혈괴마의 비밀,6.65
2771,2018-08-27,곤지암,6.47
2772,2018-08-27,목격자,5.66
2773,2018-08-27,인랑,3.87
